distance,alpha,order,pdet,eps,eps_err
5,1.2401,3,0.3778732,0.05611602010492517,0.01079753576051994
5,1.2401,3,0.3909739,,0.0
5,1.2401,3,0.3964612,0.058008018841787745,0.013311412248145424
5,1.2401,3,0.39123355,,0.0
5,1.2401,3,0.3849571,0.05273421546912216,0.007444044140680646
5,1.2401,3,0.3810077,,0.0
5,1.3228,3,0.5014759,0.07677215879367011,0.11153032573859037
5,1.3228,3,0.49320665,0.07242608320887711,0.06760536684854052
5,1.3228,3,0.4850676,0.07017658416504036,0.05227772315174108
5,1.3228,3,0.4977073,0.05041759480874103,0.005779216215708514
5,1.3228,3,0.49057375,0.0681221973634083,0.04138537059838713
5,1.3228,3,0.4696794,,0.0
5,1.3228,3,0.4701138,0.057203110895186815,0.012176026145658936
5,1.3228,3,0.453192,0.03530428609902808,0.0011431996114320399
5,1.3228,3,0.43478875,0.010160310916735638,8.073403440833591e-05
5,1.3228,3,0.4247813,0.034090650317393056,0.0010059446955322723
5,1.3228,3,0.44398525,0.5,0.0
5,1.3228,3,0.46780875,,0.0
5,1.3228,3,0.46893045,0.053940527964642604,0.008497326081944034
5,1.3228,3,0.47544935,0.06667684516793121,0.03513558244403631
5,1.3228,3,0.465998,,0.0
5,1.3228,3,0.4505794,0.05455176936588346,0.00908789819359736
5,1.3228,3,0.45180255,,0.0
5,1.3228,3,0.459417,,0.0
5,1.3228,3,0.45611535,0.07051361158118569,0.05432620166695813
5,1.3228,3,0.44761815,,0.0
5,1.3228,3,0.43665425,,0.0
5,1.3228,3,0.418817,0.04991963065846183,0.005474076363021447
5,1.3228,3,0.4108626,0.04673243929907883,0.003873834149749866
5,1.3228,3,0.4135941,0.05735845495424868,0.012387184908500501
5,1.3228,3,0.42205,0.06384738623853531,0.025541386343546118
5,1.3228,3,0.4203207,0.057677395457849834,0.012832509791053003
5,1.3228,3,0.4046107,0.05129934705969785,0.0063627889622003275
5,1.3228,3,0.45059805,0.052410459899931316,0.007184728007464235
5,1.3228,3,0.4791838,0.05090551414546457,0.006095047382016116
5,1.3228,3,0.49218335,0.05646407250342178,0.011220634975387504
5,1.3228,3,0.50677435,0.02921413139560275,0.0006034686692045502
5,1.3228,3,0.45601185,,0.0
5,1.3228,3,0.4356481,,0.0
5,1.3228,3,0.4415512,,0.0
5,1.3228,3,0.44455615,,0.0
5,1.3228,3,0.4399843,,0.0
5,1.3228,3,0.42477985,,0.0
5,1.3228,3,0.4071532,,0.0
5,1.3228,3,0.4014207,0.048690028131500196,0.004789067429497928
5,1.3228,3,0.4054389,,0.0
5,1.3228,3,0.41654375,0.07200865154450686,0.06444892193302652
5,1.3228,3,0.41908055,,0.0
5,1.3228,3,0.4208519,,0.0
5,1.3228,3,0.4212916,,0.0
5,1.3228,3,0.4193151,0.07677215879367011,0.11153032573859037
5,1.4054,3,0.5004954,,0.0
5,1.4054,3,0.4940339,,0.0
5,1.4054,3,0.48394535,0.06838790751817114,0.04265240619959301
5,1.4054,3,0.49790565,,0.0
5,1.4054,3,0.4930592,,0.0
5,1.4054,3,0.4808746,,0.0
5,1.4054,3,0.48196785,,0.0
5,1.4054,3,0.46157035,0.03326216872486559,0.0009219992091734097
5,1.4054,3,0.4454131,0.010420160277354207,8.317534735510563e-05
5,1.4054,3,0.43644465,0.03230279023205529,0.0008336482217024927
5,1.4054,3,0.45384745,0.06866188296758818,0.044000342880891226
5,1.4054,3,0.4779598,,0.0
5,1.4054,3,0.4802559,,0.0
5,1.4054,3,0.48719745,,0.0
5,1.4054,3,0.48244705,,0.0
5,1.4054,3,0.4702658,,0.0
5,1.4054,3,0.47842145,,0.0
5,1.4054,3,0.4862948,0.06018819580371371,0.016961038691824675
5,1.4054,3,0.483054,,0.0
5,1.4054,3,0.47312375,,0.0
5,1.4054,3,0.4574416,0.06040534422955485,0.017376482251463102
5,1.4054,3,0.44143585,0.06582983823919808,0.03192944408196742
5,1.4054,3,0.43327945,0.05514552438984832,0.009701706585086827
5,1.4054,3,0.4351733,0.062362827236038865,0.021623892515228928
5,1.4054,3,0.4425379,,0.0
5,1.4054,3,0.4405266,,0.0
5,1.4054,3,0.43109075,,0.0
5,1.4054,3,0.46330065,,0.0
5,1.4054,3,0.4795399,,0.0
5,1.4054,3,0.48942915,0.06196168438573346,0.020674590091535296
5,1.4054,3,0.498294,0.02481957558842629,0.0003820517436953256
5,1.4054,3,0.4629407,0.04710745559594792,0.0040341855697919645
5,1.4054,3,0.4525401,0.050714768189290604,0.0059695317476839965
5,1.4054,3,0.4570792,0.05449447310692257,0.009030803321719297
5,1.4054,3,0.4592766,0.053940527964642604,0.008497326081944034
5,1.4054,3,0.45543835,0.049316664184165415,0.005126488545603457
5,1.4054,3,0.44422045,0.05898520290850778,0.014836263575392314
5,1.4054,3,0.4311704,0.06307424588441823,0.023418298126536268
5,1.4054,3,0.42648305,0.05306987799130741,0.007722992755940836
5,1.4054,3,0.429655,,0.0
5,1.4054,3,0.43844135,0.052924508023131756,0.007600898163702687
5,1.4054,3,0.44163875,0.06145337687575564,0.01953246184604785
5,1.4054,3,0.4430581,0.053418366838379416,0.008023899846626655
5,1.4054,3,0.44339995,,0.0
5,1.4054,3,0.44132685,0.06563016508189135,0.031218124848984456
5,1.4881,3,0.49613495,0.047056565800434824,0.00401203471413076
5,1.4881,3,0.4968639,0.08597000621527523,0.3273194489485224
5,1.4881,3,0.4928213,0.058351223421949594,0.013827853568658757
5,1.4881,3,0.5006984,,0.0
5,1.4881,3,0.49711215,0.06563016508189135,0.031218124848984456
5,1.4881,3,0.4886293,0.06401040821775128,0.026013573048937005
5,1.4881,3,0.48656255,,0.0
5,1.4881,3,0.47091375,0.03733760869772207,0.0014173985181549673
5,1.4881,3,0.45988075,0.013809640846780713,0.00012089467848511276
5,1.4881,3,0.45546725,0.04505614379684647,0.0032328130649264017
5,1.4881,3,0.4665689,0.06018819580371371,0.016961038691824675
5,1.4881,3,0.49366615,0.04656250299067444,0.00380332760444516
5,1.4881,3,0.4940551,,0.0
5,1.4881,3,0.4961804,0.04824653638674237,0.004564031611824432
5,1.4881,3,0.49313275,,0.0
5,1.4881,3,0.47803165,0.0523651319849987,0.007149164868594432
5,1.4881,3,0.4751652,,0.0
5,1.4881,3,0.4750981,,0.0
5,1.4881,3,0.47125555,0.05861748417653678,0.014242565187470139
5,1.4881,3,0.46448025,0.057203110895186815,0.012176026145658936
5,1.4881,3,0.46206205,0.06183187365065046,0.02037658817559269
5,1.4881,3,0.4562939,0.057841192991074986,0.013067530055913682
5,1.4881,3,0.4539364,,0.0
5,1.4881,3,0.45381905,,0.0
5,1.4881,3,0.45965105,0.06157777170548767,0.019805877993881178
5,1.4881,3,0.45955235,0.06157777170548767,0.019805877993881178
5,1.4881,3,0.4642721,0.05751651719355333,0.01260587553713763
5,1.4881,3,0.46536565,0.0511794092519548,0.0062800036685239395
5,1.4881,3,0.4707466,,0.0
5,1.4881,3,0.47616385,,0.0
5,1.4881,3,0.47122475,,0.0
5,1.4881,3,0.4683309,,0.0
5,1.4881,3,0.46627825,,0.0
5,1.4881,3,0.46891525,0.051461747673420155,0.006476661595422955
5,1.4881,3,0.46943025,0.059976176963735306,0.01656518502232265
5,1.4881,3,0.46637215,,0.0
5,1.4881,3,0.4589194,,0.0
5,1.4881,3,0.4509408,0.06563016508189135,0.031218124848984456
5,1.4881,3,0.44909835,,0.0
5,1.4881,3,0.45220955,0.050828738828097964,0.006044206622732173
5,1.4881,3,0.45862895,0.06384738623853531,0.025541386343546118
5,1.4881,3,0.46103545,,0.0
5,1.4881,3,0.45977375,0.06353003397775558,0.0246471135214334
5,1.4881,3,0.4584089,0.07332612275662875,0.07495895459735112
5,1.4881,3,0.4578565,0.07433003873960509,0.08413040876115237
5,1.5708,3,0.49236165,,0.0
5,1.5708,3,0.49493655,,0.0
5,1.5708,3,0.49371655,0.05282886576140583,0.007521645171254607
5,1.5708,3,0.4993306,0.04779587234232879,0.004346395299619145
5,1.5708,3,0.49392335,,0.0
5,1.5708,3,0.49061315,,0.0
5,1.5708,3,0.4900273,,0.0
5,1.5708,3,0.47971085,,0.0
5,1.5708,3,0.47219195,0.0383194658419333,0.0015729639638511865
5,1.5708,3,0.46739875,0.05653531791518562,0.011309307618476622
5,1.5708,3,0.4741992,,0.0
5,1.5708,3,0.4978731,,0.0
5,1.5708,3,0.49909295,0.05751651719355333,0.01260587553713763
5,1.5708,3,0.5024235,0.0547846358522206,0.009323762779553962
5,1.5708,3,0.4994301,,0.0
5,1.5708,3,0.4839049,,0.0
5,1.5708,3,0.4879197,,0.0
5,1.5708,3,0.4912865,,0.0
5,1.5708,3,0.4894731,,0.0
5,1.5708,3,0.48445285,,0.0
5,1.5708,3,0.4765332,,0.0
5,1.5708,3,0.46936945,,0.0
5,1.5708,3,0.4677181,0.05552135484826065,0.010111938551013736
5,1.5708,3,0.46663485,0.06097239396497994,0.018511008385236366
5,1.5708,3,0.47060875,,0.0
5,1.5708,3,0.46937475,0.04818898431458524,0.004535630246531891
5,1.5708,3,0.46033025,,0.0
5,1.5708,3,0.46846985,0.029528754551925884,0.0006236131105893211
5,1.5708,3,0.47009615,0.047287809581169904,0.00411369819336281
5,1.5708,3,0.4731496,,0.0
5,1.5708,3,0.48158445,,0.0
5,1.5708,3,0.47368025,0.05809260315953885,0.013436835249609999
5,1.5708,3,0.47291455,,0.0
5,1.5708,3,0.47488495,,0.0
5,1.5708,3,0.4758521,0.05775892264136373,0.012948942749452968
5,1.5708,3,0.4730453,0.05514552438984832,0.009701706585086827
5,1.5708,3,0.46964685,0.0528765615849589,0.007561061881658179
5,1.5708,3,0.46568725,0.07017658416504036,0.05227772315174108
5,1.5708,3,0.4636249,0.055394340645488815,0.00997135428188577
5,1.5708,3,0.46560665,,0.0
5,1.5708,3,0.469843,,0.0
5,1.5708,3,0.47144585,,0.0
5,1.5708,3,0.4712506,,0.0
5,1.5708,3,0.47057565,0.048781347152218935,0.004836792646483047
5,1.5708,3,0.4701529,,0.0
7,0.0,4,0.2190698,0.000781382879895709,1.299090937117971e-05
7,0.0,4,0.1395753,0.0005240330292396456,1.0503582291557846e-05
7,0.0,4,0.14262893333333335,0.0005931148235684414,1.121275121926443e-05
7,0.0,4,0.15999003333333334,0.0008203245515254753,1.3336584881423078e-05
7,0.0,4,0.1592315,0.00085528227991305,1.364160017265299e-05
7,0.0,4,0.1664056,0.0008079769097423806,1.3227673206444946e-05
7,0.0,4,0.16844656666666666,0.0012316888569056106,1.6683646688202445e-05
7,0.0,4,0.16151633333333335,0.0014106470243013813,1.801775550081228e-05
7,0.0,4,0.1732125,0.0013043950876215349,1.723246041599045e-05
7,0.0,4,0.18205866666666667,0.0013216853332565504,1.7361545105887453e-05
7,0.0,4,0.17500326666666666,0.0011205798315931381,1.5824179972634014e-05
7,0.0,4,0.12571946666666667,0.0007211012538834161,1.2442316816165654e-05
7,0.0,4,0.1334934,0.000924026775466158,1.4228128598919994e-05
7,0.0,4,0.142222,0.0011040732941802744,1.569412062468204e-05
7,0.0,4,0.13664383333333333,0.0008136073111257858,1.3277414129554032e-05
7,0.0,4,0.13501636666666667,0.0010104494343325943,1.4943327238232608e-05
7,0.0,4,0.1049619,0.0006130601521586176,1.1410999399472102e-05
7,0.0,4,0.1043958,0.0007241068797846362,1.2470085803247595e-05
7,0.0,4,0.0956123,0.0006524286332156848,1.1794702279112379e-05
7,0.0,4,0.0873284,0.0006671510400860781,1.1935761013088872e-05
7,0.0,4,0.08027583333333334,0.0005379384814410137,1.064934692725037e-05
7,0.0,4,0.06107236666666667,0.0005459532645218923,1.0732639738366744e-05
7,0.0,4,0.06257973333333333,0.0006287892996877931,1.1565475923757345e-05
7,0.0,4,0.06826646666666666,0.0006464603846265682,1.173715257985719e-05
7,0.0,4,0.07184796666666667,0.0008591980635614394,1.3675470580194326e-05
7,0.0,4,0.0953548,0.0008947263629616731,1.3980187848920304e-05
7,0.0,4,0.11494103333333333,0.0008203245515254753,1.3336584881423078e-05
7,0.0,4,0.10557833333333333,0.000329049986196317,8.243626312240266e-06
7,0.0,4,0.09885623333333333,0.000271788294786135,7.47108070105407e-06
7,0.0,4,0.0920918,0.0003026449459575531,7.895715683110451e-06
7,0.0,4,0.08786813333333333,0.00036526162684213936,8.700851488401938e-06
7,0.0,4,0.06832553333333333,0.000252703951036215,7.197277610933525e-06
7,0.0,4,0.045706866666666665,0.00019403339655027496,6.288609734930532e-06
7,0.0,4,0.0496199,0.00029955507609491505,7.854116416667913e-06
7,0.0,4,0.056067,0.0003218230636745645,8.149705498592048e-06
7,0.0,4,0.0580061,0.00037729162848365583,8.848204090125334e-06
7,0.0,4,0.05847,0.0004866247383762956,1.0103056111892623e-05
7,0.0,4,0.0555818,0.0006304912030629661,1.1582095004402517e-05
7,0.0,4,0.056957466666666665,0.0005301406644325213,1.0567804895550302e-05
7,0.0,4,0.05423856666666667,0.0004101351926614205,9.240208533773306e-06
7,0.0,4,0.0482582,0.00029234901841818095,7.756332079755707e-06
7,0.0,4,0.0449384,0.0002140293227611556,6.611155093322632e-06
7,0.0,4,0.044065,0.00024962917276299956,7.152280696630976e-06
7,0.0827,4,0.23568203333333335,0.0008004024338412741,1.31605477336482e-05
7,0.0827,4,0.15140876666666667,0.0006183713385028433,1.1463340526764452e-05
7,0.0827,4,0.15545786666666667,0.0006759092217423768,1.2019079414429573e-05
7,0.0827,4,0.1726734,0.0007973742196132338,1.313364335838655e-05
7,0.0827,4,0.165107,0.000863768381108132,1.371492931184039e-05
7,0.0827,4,0.16444443333333333,0.0008162070078309158,1.33003363401257e-05
7,0.0827,4,0.167174,0.0012262736865890633,1.6642363772376243e-05
7,0.0827,4,0.15790073333333332,0.0015043335540349534,1.869570368563661e-05
7,0.0827,4,0.16904053333333333,0.0013618390452765916,1.7659336291576486e-05
7,0.0827,4,0.17792953333333333,0.0010958300499716023,1.5628922769669697e-05
7,0.0827,4,0.17102396666666667,0.0009347621868721068,1.4318247102104638e-05
7,0.0827,4,0.1253537,0.0006622412074689943,1.1888859927719378e-05
7,0.0827,4,0.1281197,0.000766710232372958,1.285894882190579e-05
7,0.0827,4,0.1318718,0.0009868468529563024,1.4750259224139195e-05
7,0.0827,4,0.13665183333333333,0.0007792238119145867,1.2971552123203558e-05
7,0.0827,4,0.1456498,0.0010080204763865397,1.4923532918286226e-05
7,0.0827,4,0.1198885,0.0006273003673415434,1.1550921419342486e-05
7,0.0827,4,0.1184276,0.0005347764852604575,1.0616342415288069e-05
7,0.0827,4,0.11150993333333334,0.0004893521626175845,1.0132693325791179e-05
7,0.0827,4,0.10542696666666666,0.0004927099945096769,1.0169083652800184e-05
7,0.0827,4,0.08449766666666667,0.0004253455576995191,9.417040907133182e-06
7,0.0827,4,0.054477566666666664,0.00043473312824843235,9.52479644010998e-06
7,0.0827,4,0.0539936,0.000518560327913864,1.044576605264114e-05
7,0.0827,4,0.057500833333333334,0.00042284366470618506,9.388147595002559e-06
7,0.0827,4,0.06897263333333334,0.0006616009688831248,1.1882733729702642e-05
7,0.0827,4,0.09847796666666667,0.0010602602171657094,1.534564043001864e-05
7,0.0827,4,0.1164311,0.001073806563797075,1.5453905052435505e-05
7,0.0827,4,0.10846343333333333,0.0004155499815854946,9.303484858342172e-06
7,0.0827,4,0.10179926666666667,0.0003232680385001907,8.168560122904286e-06
7,0.0827,4,0.09811533333333333,0.00041180097529158743,9.259713537899287e-06
7,0.0827,4,0.0899331,0.0004218013904649931,9.376088694223457e-06
7,0.0827,4,0.0709843,0.00029996700465584336,7.85967353127308e-06
7,0.0827,4,0.0519028,0.00020137428452482453,6.408761963851011e-06
7,0.0827,4,0.0537196,0.00027425339407305405,7.5057915241549456e-06
7,0.0827,4,0.0588714,0.0002800076106470595,7.5862619547731034e-06
7,0.0827,4,0.05901613333333333,0.00034641552582526103,8.465571919643632e-06
7,0.0827,4,0.056547966666666664,0.00043869936591506287,9.570016977356453e-06
7,0.0827,4,0.0496695,0.0004891423348437618,1.0130415779471253e-05
7,0.0827,4,0.05119046666666666,0.0004034747823660201,9.16186914650749e-06
7,0.0827,4,0.04791413333333333,0.00034538103457343317,8.452492780087773e-06
7,0.0827,4,0.0429296,0.00020810807614685123,6.517176689392237e-06
7,0.0827,4,0.04151733333333334,0.0001885311955539537,6.197140043857756e-06
7,0.0827,4,0.041291266666666666,0.00020423050169116053,6.454952388594661e-06
7,0.1653,4,0.2534994666666667,0.0009501181446189833,1.4446500152079637e-05
7,0.1653,4,0.17124563333333334,0.000783974365583473,1.3014116195743497e-05
7,0.1653,4,0.17541153333333334,0.000858762902148591,1.3671709426955578e-05
7,0.1653,4,0.18969323333333332,0.0009674762949355431,1.459057480800761e-05
7,0.1653,4,0.1759293,0.0010423002535142056,1.5201358993182971e-05
7,0.1653,4,0.16906646666666666,0.0008929797479769741,1.3965314068980368e-05
7,0.1653,4,0.16929793333333334,0.001272168131106144,1.6990426384718038e-05
7,0.1653,4,0.15516926666666667,0.001139125818551412,1.5969539347768184e-05
7,0.1653,4,0.1670974,0.0011181244631195963,1.580487477198772e-05
7,0.1653,4,0.17596093333333335,0.0008287815693446277,1.3410819112823066e-05
7,0.1653,4,0.16592163333333335,0.000679756656137287,1.2055543477382732e-05
7,0.1653,4,0.12337816666666666,0.0005588322931974754,1.0865414446673046e-05
7,0.1653,4,0.1315687,0.0008331212264318655,1.3448800058910378e-05
7,0.1653,4,0.1410362,0.0012219887189056644,1.660965534658928e-05
7,0.1653,4,0.13906456666666667,0.0009251217073477092,1.4237337476607097e-05
7,0.1653,4,0.14298683333333334,0.001082476796816556,1.5522951864050882e-05
7,0.1653,4,0.11932666666666666,0.0007033003718902031,1.2276904617722474e-05
7,0.1653,4,0.11838446666666666,0.0008103586228795923,1.3248730215031045e-05
7,0.1653,4,0.1076395,0.0006005367153986141,1.128683838614251e-05
7,0.1653,4,0.0976645,0.0005244541279910697,1.0508020343762396e-05
7,0.1653,4,0.07947803333333334,0.0004193003669269446,9.347098911082147e-06
7,0.1653,4,0.0549086,0.0004201339732728404,9.356769793947197e-06
7,0.1653,4,0.05549456666666667,0.0005299299953906433,1.0565594914952743e-05
7,0.1653,4,0.06967556666666666,0.000430142569360914,9.472232138013509e-06
7,0.1653,4,0.13042036666666668,0.0006724904991268765,1.198660840889161e-05
7,0.1653,4,0.1920224,0.0017054425518612804,2.0112787737049943e-05
7,0.1653,4,0.20996566666666666,0.0016152830638869187,1.9483365387468494e-05
7,0.1653,4,0.2031543,0.0011500905350725898,1.6055104817054082e-05
7,0.1653,4,0.1969285,0.0008248774579439067,1.3376585491611469e-05
7,0.1653,4,0.1824072,0.0007826785403420855,1.3002515758041034e-05
7,0.1653,4,0.12842463333333334,0.0006198589668157672,1.1477967813623363e-05
7,0.1653,4,0.08347846666666667,0.0004147167499348736,9.293771569892298e-06
7,0.1653,4,0.06567516666666667,0.000280829906685931,7.597699137374987e-06
7,0.1653,4,0.0655035,0.0003205846767683762,8.133515963941495e-06
7,0.1653,4,0.06947683333333333,0.00033731560263405846,8.349909827710256e-06
7,0.1653,4,0.06708663333333334,0.0003968187201257578,9.08300853264229e-06
7,0.1653,4,0.061458566666666666,0.00047572233268777797,9.98386684052328e-06
7,0.1653,4,0.04998,0.00048222044010703957,1.0055046326662104e-05
7,0.1653,4,0.05233733333333333,0.000429308144315077,9.46265123194079e-06
7,0.1653,4,0.04881256666666667,0.0003563519853595487,8.590317030026327e-06
7,0.1653,4,0.04444996666666667,0.0002123955320534332,6.585347776946423e-06
7,0.1653,4,0.0452004,0.00021157873482657852,6.572410756749299e-06
7,0.1653,4,0.04617873333333333,0.0002322229170064194,6.892544405326383e-06
7,0.248,4,0.23530993333333333,0.0015115225355312734,1.8747217122754006e-05
7,0.248,4,0.15546463333333332,0.001253378393101301,1.6848418001159705e-05
7,0.248,4,0.1603806,0.0011698119684605546,1.6208324544608308e-05
7,0.248,4,0.17416743333333334,0.0013893076992776976,1.7861515682282816e-05
7,0.248,4,0.17304023333333332,0.0013767086947430451,1.776893324450931e-05
7,0.248,4,0.179167,0.0013221407366373339,1.7364937940784395e-05
7,0.248,4,0.17995236666666667,0.002351675555020638,2.442652085059954e-05
7,0.248,4,0.1642014,0.0016683875061290765,1.9855172289075946e-05
7,0.248,4,0.17547326666666666,0.0016234890796100743,1.9541027518629338e-05
7,0.248,4,0.1853458,0.001073362135412037,1.5450360615885477e-05
7,0.248,4,0.17635393333333332,0.0008533249524115827,1.3624648001089187e-05
7,0.248,4,0.13616366666666666,0.0007587354538011737,1.2786815091216253e-05
7,0.248,4,0.14679743333333334,0.0011373367816085445,1.5955552115597912e-05
7,0.248,4,0.15833263333333333,0.0017061519263568692,2.0117705430089198e-05
7,0.248,4,0.14151653333333333,0.0012210868502453565,1.6602766399526952e-05
7,0.248,4,0.1380803,0.0012660519993201724,1.6944275605575653e-05
7,0.248,4,0.11986993333333333,0.0011918195317119906,1.6378301037950086e-05
7,0.248,4,0.1174333,0.0013668694175977825,1.769645300312258e-05
7,0.248,4,0.10311183333333333,0.0009323512113879606,1.4298041201362911e-05
7,0.248,4,0.09315533333333334,0.0007578736893412708,1.2779002585261662e-05
7,0.248,4,0.08872906666666666,0.0005939627662838176,1.122123491517469e-05
7,0.248,4,0.06996986666666667,0.000605204672420534,1.1333241458804714e-05
7,0.248,4,0.06565963333333333,0.0006117858791867548,1.1398413912419677e-05
7,0.248,4,0.0661038,0.0005516518109355828,1.0791548598899199e-05
7,0.248,4,0.0884013,0.000952094162859074,1.4462949034887299e-05
7,0.248,4,0.1351734,0.0013597818821811658,1.7644145506217517e-05
7,0.248,4,0.1724193,0.0015715513225577071,1.917473062594158e-05
7,0.248,4,0.16731586666666667,0.0011054106655876694,1.570468257454171e-05
7,0.248,4,0.1609713,0.0007339887547788138,1.256106550434567e-05
7,0.248,4,0.1603498,0.0010844786687151942,1.553886705632025e-05
7,0.248,4,0.1460818,0.0009172408237581586,1.4170966198770817e-05
7,0.248,4,0.11747313333333333,0.0007232480390546581,1.2462155626889319e-05
7,0.248,4,0.07995456666666667,0.00047802763865251174,1.0009166510687557e-05
7,0.248,4,0.0784835,0.0004826398151132616,1.0059625888331888e-05
7,0.248,4,0.08137103333333333,0.0004958589667375946,1.0203114041508584e-05
7,0.248,4,0.0806668,0.000605204672420534,1.1333241458804714e-05
7,0.248,4,0.07603313333333334,0.0006136973483963359,1.1417288699870412e-05
7,0.248,4,0.06143646666666667,0.0006047802243338563,1.1329028234522038e-05
7,0.248,4,0.0642339,0.0005586210303257788,1.0863246880601438e-05
7,0.248,4,0.06081673333333333,0.0004830592073726825,1.0064203927843505e-05
7,0.248,4,0.055699266666666664,0.00031460125920657056,8.054891309047367e-06
7,0.248,4,0.054861066666666666,0.000284325404722785,7.64614678081236e-06
7,0.248,4,0.055479633333333334,0.0003040872056780386,7.915066655224605e-06
7,0.3307,4,0.2757308666666667,0.002690892607463413,2.6602557693567336e-05
7,0.3307,4,0.19268983333333334,0.002238168026037768,2.368799046983526e-05
7,0.3307,4,0.1986542,0.0017902074876215979,2.0696869928031534e-05
7,0.3307,4,0.20987713333333333,0.002034896013619669,2.2347947966375893e-05
7,0.3307,4,0.19740963333333333,0.002070372407807608,2.2583642329537518e-05
7,0.3307,4,0.190448,0.0018908442002235626,2.1381734138814794e-05
7,0.3307,4,0.19153653333333334,0.0038417894207292136,3.383536731867957e-05
7,0.3307,4,0.17314806666666666,0.0026210495653598564,2.6157675632661614e-05
7,0.3307,4,0.1839565,0.002629591853206048,2.621216354025004e-05
7,0.3307,4,0.1935919,0.0015568604088809224,1.907052864411972e-05
7,0.3307,4,0.18178126666666666,0.001085146046821528,1.5544170575274604e-05
7,0.3307,4,0.14452273333333332,0.0010564882146578691,1.5315408938899096e-05
7,0.3307,4,0.1557021,0.0015680515610311807,1.9149931277395947e-05
7,0.3307,4,0.16838993333333332,0.002132077562413792,2.2991674643030142e-05
7,0.3307,4,0.1806463,0.0020441813067650916,2.2409717371290004e-05
7,0.3307,4,0.1989205,0.0018788112687133096,2.130030144009696e-05
7,0.3307,4,0.1843185,0.002186967488308933,2.3352722936475613e-05
7,0.3307,4,0.1823342,0.0018691951680315788,2.123513871198969e-05
7,0.3307,4,0.16734156666666666,0.001400086496042896,1.794052323428003e-05
7,0.3307,4,0.1542384,0.0008966916628833088,1.3996911050119705e-05
7,0.3307,4,0.1184656,0.0008157736789741743,1.329651750364134e-05
7,0.3307,4,0.08167026666666667,0.0007410838344990012,1.2626090794150446e-05
7,0.3307,4,0.07954346666666667,0.0008170737208441081,1.3307972179646388e-05
7,0.3307,4,0.07857236666666667,0.0006701407924636915,1.1964252383613277e-05
7,0.3307,4,0.09445533333333334,0.0010294594668432966,1.5097670360107883e-05
7,0.3307,4,0.11823206666666666,0.0014016928260954242,1.795228193087785e-05
7,0.3307,4,0.12833106666666666,0.0012400428927543672,1.6747219930548403e-05
7,0.3307,4,0.1211978,0.0010097869337977738,1.4937929990358968e-05
7,0.3307,4,0.11361893333333334,0.0008448475431573899,1.355105646262125e-05
7,0.3307,4,0.1137917,0.0012192833526046831,1.658898539890081e-05
7,0.3307,4,0.10815636666666667,0.001202166042833075,1.6457856447661002e-05
7,0.3307,4,0.1080565,0.0009534117213765292,1.4473909861303323e-05
7,0.3307,4,0.09880856666666667,0.0007889432230813176,1.305852975393662e-05
7,0.3307,4,0.09622816666666667,0.0007606746903783823,1.2804383003747991e-05
7,0.3307,4,0.09894143333333333,0.0008036479482422254,1.3189339374898e-05
7,0.3307,4,0.09568583333333333,0.0008507157673050547,1.3602027397459313e-05
7,0.3307,4,0.0871153,0.0008077604179742015,1.3225757999881312e-05
7,0.3307,4,0.0701416,0.00074947530347097,1.27026827552748e-05
7,0.3307,4,0.0727186,0.0006921638356371385,1.2172572695071267e-05
7,0.3307,4,0.06882366666666667,0.0006428385096775568,1.1702122909539896e-05
7,0.3307,4,0.0646487,0.00046022744564860885,9.812424622888768e-06
7,0.3307,4,0.06721116666666667,0.0004489352106908373,9.685903175164843e-06
7,0.3307,4,0.07108666666666667,0.0004729985521165214,9.95390641393029e-06
7,0.4134,4,0.2833040333333333,0.004697053287178621,3.924923542688328e-05
7,0.4134,4,0.20802226666666668,0.003863409961989972,3.397103976189655e-05
7,0.4134,4,0.21505096666666668,0.0033204629573962974,3.0569559924928774e-05
7,0.4134,4,0.22685483333333334,0.003797523933472602,3.355770355883233e-05
7,0.4134,4,0.22267613333333333,0.003931494104291722,3.4398536136665904e-05
7,0.4134,4,0.2255235,0.0031396744886275085,2.9435784196891684e-05
7,0.4134,4,0.2262205,0.004856793220071709,4.027561879113949e-05
7,0.4134,4,0.20654906666666667,0.003918546363037567,3.431720610594137e-05
7,0.4134,4,0.21404613333333333,0.0037147558528792257,3.303886437529857e-05
7,0.4134,4,0.22065436666666666,0.0028762523581558064,2.7777264392514675e-05
7,0.4134,4,0.20256336666666666,0.0018293852663349708,2.0964536660098892e-05
7,0.4134,4,0.15954136666666666,0.0016443856772864751,1.9687516547296086e-05
7,0.4134,4,0.1738519,0.0024544956906945026,2.5090520393245052e-05
7,0.4134,4,0.1897058,0.0029347952775832797,2.8146778142188113e-05
7,0.4134,4,0.1762174,0.002612255932731622,2.6101561512282133e-05
7,0.4134,4,0.17408583333333333,0.0022828683242502867,2.3979575913140306e-05
7,0.4134,4,0.15808203333333334,0.0029054815884329566,2.796183270531891e-05
7,0.4134,4,0.15596556666666667,0.0029326605143611406,2.8133314608015034e-05
7,0.4134,4,0.13659443333333332,0.0019074730710912924,2.1494076307888696e-05
7,0.4134,4,0.11856146666666667,0.0011653264686027898,1.61735516084422e-05
7,0.4134,4,0.10924023333333334,0.0011221426471706986,1.5836460082153018e-05
